證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
052825,華通凱基61購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
052701,南茂統一64購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
052637,南茂元富57購03,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
052500,揚博國泰58購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
052984,龍德船統一71購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
052986,雲豹統一71購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
053031,國巨富邦58購03,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
052958,國巨統一61購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
053113,力成元大57購08,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
065800,華邦電台新5B購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
065864,中信金富邦5B購02,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
065955,昇陽半元大61購03,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
066229,台積電台新65購06,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
066218,台積電台新62購05,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
066223,台積電台新64購02,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
9943,好樂迪,"42,000","30,000","12,000",0,0,0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"5,000",20260609
065976,佳能台新5B購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
066045,大立光兆豐65購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",20260609
066262,樺漢台新5B購01,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"6,000","1,000","5,000","5,000",20260609
2228,劍麟,"65,000","54,000","11,000",0,0,0,0,0,0,"-6,604","2,000","2,000",0,396,"7,000","-6,604","4,396",20260609
00714,群益道瓊美國地產,"56,000",0,"56,000",0,0,0,0,0,0,"-51,635",0,0,0,"151,949","203,584","-51,635","4,365",20260609
1423,利華,"133,000","122,733","10,267",0,0,0,0,0,0,"-6,000","1,000","7,000","-6,000",0,0,0,"4,267",20260609
3622,洋華,"326,000","321,055","4,945",0,0,0,0,0,0,-739,"1,000","2,000","-1,000",542,281,261,"4,206",20260609
00709,富邦歐洲,"2,100","1,000","1,100",0,0,0,0,0,0,"3,000",0,0,0,"9,000","6,000","3,000","4,100",20260609
4956,光鋐,"533,363","529,000","4,363",0,0,0,0,"1,000","-1,000",651,"5,000","4,349",651,0,0,0,"4,014",20260609
2432,倚天酷碁-創,"45,000","25,000","20,000",0,0,0,0,0,0,"-15,991","2,000","3,000","-1,000","7,009","22,000","-14,991","4,009",20260609
052314,勤誠兆豐59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
052464,事欣科永豐59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
052335,川湖群益57購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
064835,勤誠凱基5A購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
064787,智邦富邦61購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
064714,華碩元大5A購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
052952,聯電統一61購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"12,000","8,000","4,000","4,000",20260609
065038,台亞元大5A購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"165,000","161,000","4,000","4,000",20260609
2705,六福,"60,000","56,000","4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",20260609
053488,漢唐凱基61購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
053531,日月光統一71購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
053573,台達電元大5C購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
065386,上銀台新5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
065106,昇陽半國票5B購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"20,000","16,000","4,000","4,000",20260609
065091,盟立富邦61購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
054361,廣宇元大61購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"55,000","51,000","4,000","4,000",20260609
054055,T50正2凱基5A購03,"2,000",0,"2,000",0,0,0,0,0,0,"2,000",0,0,0,"2,000",0,"2,000","4,000",20260609
054056,T50正2凱基61購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
054602,聯發科群益57購10,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
054594,上銀群益5B購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
054674,華泰元大57購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
054516,佳世達凱基58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
054467,友達統一5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"305,000","301,000","4,000","4,000",20260609
053792,東台元大57購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"14,000","10,000","4,000","4,000",20260609
053782,微星元大57購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
053629,華新科永豐59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
065598,大立光台新65購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
065579,川湖台新5B購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
051481,友達元大5A購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"138,000","134,000","4,000","4,000",20260609
051828,牧德元大5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
051845,勤誠元大58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
051681,益登元大57購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
051984,事欣科永豐5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
051880,力成群益59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
052158,世芯凱基59購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"20,000","16,000","4,000","4,000",20260609
052199,聯發科統一64購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
052164,康舒凱基58購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
052240,玉晶光元富59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"34,000","30,000","4,000","4,000",20260609
050622,台積電元大56購49,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
050641,定穎控元大58購06,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"6,000","2,000","4,000","4,000",20260609
050660,聯詠中信5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
050554,晶豪科凱基56購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
050369,上緯控富邦58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
064431,日月光統一74購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"69,000","65,000","4,000","4,000",20260609
051016,揚博元富57購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
064251,晶技元大5A購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"24,000","20,000","4,000","4,000",20260609
064288,立隆電凱基5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
08733U,華通元大59售17,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
049437,南電中信57購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
08992U,台積電凱基64售07,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
08880U,德律群益59售09,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
08882U,緯創群益63售01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
06386U,滬深2X凱基56售05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
063873,貿聯群益5A購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
063875,日月光群益62購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"28,000","24,000","4,000","4,000",20260609
063898,京元電永豐5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
063939,華城凱基5B購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
050080,和碩富邦59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"24,000","20,000","4,000","4,000",20260609
063764,辛耘元大5A購10,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
063771,雙鍵元大5A購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"8,000","4,000","4,000","4,000",20260609
046949,力積電元大59購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
045878,道瓊反國票58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
047690,川湖元大59購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
048193,所羅門群益56購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
048356,緯穎元大5C購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
049235,台積電永豐6C購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
049169,世芯群益56購19,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
048711,亞翔元富56購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
048508,中興電凱基56購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
048548,川湖元大56購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
048921,華新凱基57購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"75,000","71,000","4,000","4,000",20260609
083636,矽力統一56購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
085670,道瓊銅國票59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
066255,上品台新5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
066074,德律國票5C購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
065997,和碩台新5B購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
066001,帆宣台新5B購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
066012,台灣50群益5B購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
6988,威力暘-創,"5,000","1,000","4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",20260609
6965,中傑-KY,"37,000","33,000","4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",20260609
065917,矽創國票5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"10,000","6,000","4,000","4,000",20260609
065828,南亞科中信5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"20,000","16,000","4,000","4,000",20260609
6722,輝創,"26,000","18,000","8,000",0,0,0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"4,000",20260609
058791,康普國票5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
058799,華城凱基5A購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
058724,康舒國泰5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
058650,中興電元大59購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"10,000","6,000","4,000","4,000",20260609
030084,台達電統一56購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
030088,玉晶光統一59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
030095,南電統一59購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
03006X,元展06,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
068082,矽格統一64購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"15,000","11,000","4,000","4,000",20260609
059137,川湖凱基59購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
059049,德律統一62購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
068103,華城兆豐62購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"15,000","11,000","4,000","4,000",20260609
057967,台塑化凱基59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
058200,緯穎元大61購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
058182,聯鈞元大59購05,"3,000",0,"3,000",0,0,0,0,0,0,"1,000",0,0,0,"10,000","9,000","1,000","4,000",20260609
058197,啟碁元大61購06,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
058392,洋基凱基5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"6,000","2,000","4,000","4,000",20260609
058504,台灣50元富59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
058532,陽明群益59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"28,000","24,000","4,000","4,000",20260609
059466,眾達元大59購06,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
068418,緯創群益5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
068335,儒鴻群益61購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"10,000","6,000","4,000","4,000",20260609
059398,微星凱基59購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
059886,金像電元大59購09,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
060286,華碩國票59購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
060180,東鹼永豐5B購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
060162,台虹元大59購09,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
057290,台達電國票5A購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
057200,台積電兆豐5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"240,000","236,000","4,000","4,000",20260609
057577,汎銓永豐5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
057535,達興統一73購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
057556,光罩永豐59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
057706,華城元富5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"6,000","2,000","4,000","4,000",20260609
057605,天鈺群益5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
057845,光寶科元大59購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
057832,臺指2X元大5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
057009,日月光統一72購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
057027,華通富邦63購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
067053,國巨永豐5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
066945,華碩永豐61購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"23,000","19,000","4,000","4,000",20260609
066992,華新群益5B購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"36,000","32,000","4,000","4,000",20260609
067327,聯詠凱基5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
067323,華新科凱基5B購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
067324,華新科凱基61購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"14,000","10,000","4,000","4,000",20260609
067352,臻鼎台新5B購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
057082,大量國泰59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
067142,群創凱基5B購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
066680,嘉澤凱基5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
066781,臺指反國票5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"299,000","295,000","4,000","4,000",20260609
056800,臻鼎元大58購08,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
056687,亞德客國票58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
056441,定穎控中信59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
056189,緯穎群益58購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
055708,道瓊銀元大59購09,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
055860,上緯控國票58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
066341,川湖群益64購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"7,000","3,000","4,000","4,000",20260609
055898,健鼎元大58購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
066498,佳必琪元大5B購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"6,000","2,000","4,000","4,000",20260609
055331,亞德客凱基58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
055133,上銀元大58購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
055139,華通元大58購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
055145,台積電元大58購01,"4,000",0,"4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,000",20260609
055488,康舒元大58購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
054856,仁寶元大61購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
055063,日月光凱基57購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061790,華通國泰5A購05,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"10,000","6,000","4,000","4,000",20260609
033637,燿華統一58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061706,辛耘群益5B購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061762,台積電富邦5B購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061731,嘉澤國票5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061896,鼎炫元富5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
061868,瑞昱元富59購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
03415T,力積電凱基5B售04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061643,大聯大元大59購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
03351T,國巨中信65售04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
032951,德律統一64購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
032590,T50反1元大5B購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
03236T,臺股指群益5B售21,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061523,敬鵬元大5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061424,TPK統一61購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061412,奇鋐群益59購17,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"20,000","16,000","4,000","4,000",20260609
037132,南亞科永豐5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
037066,南電統一5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
038526,第一銅統一6A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
036572,牧德元大57購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
035337,義隆統一58購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
062119,精成科國票59購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"59,000","55,000","4,000","4,000",20260609
069709,力積電群益5C購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061266,天虹兆豐63購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"7,000","3,000","4,000","4,000",20260609
069199,南亞科群益61購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"30,000","26,000","4,000","4,000",20260609
069323,建準凱基5B購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
060499,建準群益59購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
060519,愛普群益5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
060540,佳必琪國票5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
060433,永光永豐5B購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"20,000","16,000","4,000","4,000",20260609
060860,智邦元大59購08,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061064,臺股指元大5A購23,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
061004,佳必琪凱基5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
060989,宏碁凱基59購03,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
060991,漢唐凱基59購04,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
062239,美利達國票5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"15,000","11,000","4,000","4,000",20260609
062204,鉅祥凱基5A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"9,000","5,000","4,000","4,000",20260609
062216,乙盛凱基5B購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
070250,佳世達凱基5C購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"10,000","6,000","4,000","4,000",20260609
040652,南電統一58購02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
04010C,臺股指元大63牛21,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"5,000","1,000","4,000","4,000",20260609
04008C,臺股指凱基64牛01,0,"3,000","-3,000",0,0,0,0,0,0,"7,000",0,0,0,"44,000","37,000","7,000","4,000",20260609
040414,台達電國票62購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
038739,英業達中信57購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
039008,嘉晶統一6A購01,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",20260609
