Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150608,00400A,主動國泰動能高息,63381811,870333037,13.28,14.10,13.28,14.08,-0.4700,14872
1150608,00401A,主動摩根台灣鑫收,8323687,108842036,12.72,13.26,12.72,13.25,-0.4300,1586
1150608,00403A,主動統一升級50,687072227,6834206053,9.70,10.15,9.69,10.13,-0.2800,165474
1150608,0050,元大台灣50,524952235,52211365308,98.05,101.30,98.05,100.95,-3.2000,599172
1150608,0051,元大中型100,238808,32257654,139.95,139.95,133.00,137.25,-6.0000,1303
1150608,0052,富邦科技,72781356,4254363343,57.25,59.25,57.25,58.85,-2.1500,59819
1150608,0053,元大電子,97085,22194060,228.60,231.80,225.00,230.90,-8.4000,2030
1150608,0055,元大MSCI金融,1454427,55120684,37.34,38.32,37.34,38.15,-0.9900,1166
1150608,0056,元大高股息,126733268,6198509757,47.67,49.45,47.64,49.45,-2.3500,106806
1150608,0057,富邦摩台,15231,4517820,293.90,299.50,293.25,298.40,-9.6000,117
1150608,0061,元大寶滬深,278350,6787093,24.30,24.58,24.25,24.25,-0.7500,261
1150608,006203,元大MSCI台灣,21871,3979007,181.00,183.50,179.05,183.35,-5.1500,112
1150608,006204,永豐臺灣加權,26570,5673182,213.45,216.70,212.30,216.70,-8.8000,117
1150608,006205,富邦上証,1294442,51407847,40.00,40.00,39.42,39.42,-1.0700,328
1150608,006206,元大上證50,65461,2343598,36.23,36.23,35.39,35.72,-0.6300,317
1150608,006207,復華滬深,366886,11980325,32.74,32.80,32.53,32.53,-0.9000,152
1150608,006208,富邦台50,10547287,2446967930,228.50,234.75,227.35,233.85,-7.2000,43067
1150608,00625K,富邦上証+R,6000,52020,8.67,8.67,8.67,8.67,0.0000,2
1150608,00631L,元大台灣50正2,732939511,24652062223,32.26,34.80,32.25,33.80,-2.8700,261062
1150608,00632R,元大台灣50反1,312368578,3400405997,11.06,11.06,10.75,10.77,0.4000,30664
1150608,00633L,富邦上証正2,2845005,143020245,50.90,50.95,49.80,49.90,-2.6500,862
1150608,00634R,富邦上証反1,2207799,6877248,3.05,3.14,3.05,3.13,0.0800,77
1150608,00635U,期元大S&P黃金,5898388,266197704,45.42,45.42,44.99,45.03,-1.4000,5828
1150608,00636,國泰中國A50,776262,21847066,28.20,28.32,27.96,28.05,-0.6600,382
1150608,00636K,國泰中國A50+U,200,1802,9.01,9.01,9.01,9.01,-0.2400,2
1150608,00637L,元大滬深300正2,29807422,622738114,21.00,21.15,20.65,20.65,-1.0400,3797
1150608,00638R,元大滬深300反1,575000,3821780,6.51,6.69,6.51,6.67,0.1700,82
1150608,00639,富邦深100,1818412,32300681,17.95,17.95,17.65,17.65,-0.6400,414
1150608,00640L,富邦日本正2,494868,47702809,97.15,97.45,95.35,96.05,-5.8000,340
1150608,00641R,富邦日本反1,2536593,9996642,3.94,3.96,3.92,3.94,0.1000,196
1150608,00642U,期元大S&P石油,11844559,352476613,29.42,30.06,29.28,29.89,0.4700,1554
1150608,00643,群益深証中小,3928584,75231835,19.55,19.55,18.96,18.97,-0.8300,922
1150608,00643K,群益深証中小+R,3000,12720,4.25,4.25,4.23,4.23,0.0000,3
1150608,00645,富邦日本,236774,12823958,54.30,54.40,53.90,54.05,-1.6000,633
1150608,00646,元大S&P500,12915266,948961692,73.65,73.70,73.25,73.35,-1.3500,7645
1150608,00647L,元大S&P500正2,80942,10598500,130.35,131.30,130.35,130.55,-5.2500,276
1150608,00648R,元大S&P500反1,3310084,13362997,4.03,4.06,4.02,4.05,0.0800,173
1150608,00650L,復華香港正2,4454659,71119925,15.78,16.24,15.78,16.00,-0.4500,738
1150608,00651R,復華香港反1,342662,1850759,5.40,5.45,5.38,5.41,0.1000,56
1150608,00652,富邦印度,293055,9221358,31.40,31.60,31.38,31.57,-0.0800,510
1150608,00653L,富邦印度正2,541293,23225701,43.24,43.36,42.75,43.36,-0.7400,151
1150608,00654R,富邦印度反1,101562,714443,7.06,7.06,7.01,7.02,0.0700,30
1150608,00655L,國泰中國A50正2,2059974,72508836,35.70,35.70,34.70,34.87,-1.7300,407
1150608,00656R,國泰中國A50反1,110000,645820,5.77,5.91,5.77,5.91,0.1700,19
1150608,00657,國泰日經225,115431,8589218,74.95,75.05,74.10,74.50,-3.3500,136
1150608,00657K,國泰日經225+U,200,4748,23.74,23.74,23.74,23.74,-0.9700,2
1150608,00660,元大歐洲50,12478,544751,44.04,44.04,43.22,43.50,-0.9100,120
1150608,00661,元大日經225,703733,57848975,82.50,82.95,81.50,82.05,-3.9000,991
1150608,00662,富邦NASDAQ,8924542,1056035394,117.90,118.75,117.70,118.15,-3.9000,12310
1150608,00663L,國泰臺灣加權正2,26181500,2541123832,94.80,99.20,94.65,97.65,-9.0000,15451
1150608,00664R,國泰臺灣加權反1,61104205,107352475,1.79,1.79,1.73,1.74,0.0700,2350
1150608,00665L,富邦恒生國企正2,14656279,134071581,9.05,9.32,9.02,9.16,-0.2500,1670
1150608,00666R,富邦恒生國企反1,29000,268960,9.37,9.37,9.24,9.30,0.1500,7
1150608,00668,國泰美國道瓊,33459,1960080,58.80,58.80,58.45,58.50,-0.8500,124
1150608,00668K,國泰美國道瓊+U,200,3722,18.61,18.61,18.61,18.61,-0.2400,2
1150608,00669R,國泰美國道瓊反1,1987138,10744271,5.42,5.43,5.39,5.41,0.0700,186
1150608,00670L,富邦NASDAQ正2,2337773,473375557,202.20,203.60,200.35,201.40,-15.7000,3503
1150608,00671R,富邦NASDAQ反1,10668448,26346731,2.47,2.48,2.46,2.48,0.0900,540
1150608,00673R,期元大S&P原油反1,27972108,343021759,12.35,12.40,12.09,12.15,-0.1500,1801
1150608,00674R,期元大S&P黃金反1,303195,8675955,28.49,28.69,28.43,28.67,0.8600,143
1150608,00675L,富邦臺灣加權正2,7471394,2193689843,285.00,300.15,285.00,295.45,-27.3000,9102
1150608,00676R,富邦臺灣加權反1,17610827,105121389,6.03,6.04,5.89,5.93,0.2400,1555
1150608,00678,群益那斯達克生技,488902,17438135,35.05,35.74,35.05,35.59,-0.1900,164
1150608,00680L,元大美債20正2,34236152,232882792,6.81,6.83,6.78,6.80,-0.0900,999
1150608,00681R,元大美債20反1,26000,550020,21.15,21.20,21.15,21.20,0.1300,5
1150608,00682U,期元大美元指數,2301,47302,20.54,20.55,20.54,20.55,0.1300,5
1150608,00683L,期元大美元指正2,81140,1752918,21.56,21.67,21.56,21.57,0.2100,26
1150608,00684R,期元大美元指反1,17000,255740,15.01,15.10,15.01,15.05,0.0000,8
1150608,00685L,群益臺灣加權正2,12170786,3236249815,261.60,271.25,258.35,266.85,-24.7000,27614
1150608,00686R,群益臺灣加權反1,17935867,19231684,1.07,1.09,1.06,1.07,0.0500,525
1150608,00688L,國泰20年美債正2,18572768,126080320,6.82,6.82,6.77,6.78,-0.0900,475
1150608,00689R,國泰20年美債反1,159100,3527782,22.18,22.18,22.11,22.14,0.1500,7
1150608,00690,兆豐藍籌30,1015111,76479955,74.50,76.55,73.80,76.55,-2.4500,1494
1150608,00692,富邦公司治理,2783578,242445202,86.00,88.10,85.80,87.70,-2.7000,3998
1150608,00693U,期街口S&P黃豆,1015351,21031689,20.66,20.78,20.65,20.70,-0.2300,337
1150608,00700,富邦恒生國企,83313,1395697,16.78,16.93,16.60,16.75,-0.1800,197
1150608,00701,國泰股利精選30,1434706,49858762,33.89,35.05,33.89,34.87,-1.1100,1062
1150608,00702,國泰標普低波高息,83371,1971365,23.50,23.90,23.50,23.90,0.1800,93
1150608,00703,台新MSCI中國,91760,1757317,19.26,19.27,19.02,19.11,-0.4000,81
1150608,00706L,期元大S&P日圓正2,1908735,36200849,18.98,19.00,18.94,18.98,-0.0600,501
1150608,00707R,期元大S&P日圓反1,,,,,,,0.0000,
1150608,00708L,期元大S&P黃金正2,5469710,445524958,81.70,82.40,80.75,81.20,-5.1500,3778
1150608,00709,富邦歐洲,90873,3459487,38.30,38.35,37.79,38.06,-0.4200,240
1150608,00710B,復華彭博非投等債,427964,8114022,18.83,18.98,18.83,18.97,0.0500,98
1150608,00711B,復華彭博新興債,199908,3209938,16.09,16.09,16.03,16.03,-0.0600,72
1150608,00712,復華富時不動產,38252822,331296167,8.65,8.70,8.63,8.69,-0.0200,8076
1150608,00713,元大台灣高息低波,13224359,759868241,56.55,57.85,56.55,57.65,-2.0000,10450
1150608,00714,群益道瓊美國地產,334701,7184694,21.16,21.48,21.16,21.47,0.0300,98
1150608,00715L,期街口布蘭特正2,12972467,730817662,55.10,57.45,54.70,57.10,2.0000,3041
1150608,00717,富邦美國特別股,114534,1711381,15.00,15.00,14.91,14.94,-0.1100,254
1150608,00728,第一金工業30,173965,10403874,57.55,60.35,57.55,60.25,-2.1500,601
1150608,00730,富邦臺灣優質高息,384670,10740753,28.03,28.13,27.38,28.06,-1.3500,432
1150608,00731,復華富時高息低波,749492,61201020,80.85,82.00,80.65,81.95,-2.2000,454
1150608,00733,富邦臺灣中小,1495552,101919899,69.00,69.90,66.45,69.75,-3.2500,1501
1150608,00735,國泰臺韓科技,8215832,851843907,100.40,105.85,100.40,104.65,-5.8500,9524
1150608,00736,國泰新興市場,168302,5039579,30.03,30.03,29.88,29.99,-0.6300,93
1150608,00737,國泰AI機器人,327639,12578222,37.99,38.60,37.99,38.40,-1.8100,475
1150608,00738U,期元大道瓊白銀,12628511,689093753,55.00,55.15,54.05,54.50,-4.0500,6177
1150608,00739,元大MSCI A股,93791,2631992,28.50,28.50,27.87,27.87,-1.0400,211
1150608,00752,中信中國50,2406576,54596903,22.61,22.89,22.51,22.66,-0.3500,907
1150608,00753L,中信中國50正2,16777362,157191095,9.32,9.52,9.28,9.35,-0.4000,2703
1150608,00757,統一FANG+,2468292,314704116,127.25,128.00,126.85,127.10,-4.6000,6465
1150608,00762,元大全球AI,507602,56715264,110.00,112.50,108.00,111.75,-5.8000,1176
1150608,00763U,期街口道瓊銅,987160,33147824,33.58,33.72,33.40,33.54,-0.8300,549
1150608,00770,國泰北美科技,846748,55837003,66.45,66.45,65.50,65.75,-3.4000,1254
1150608,00771,元大US高息特別股,16121,254623,15.77,15.80,15.77,15.79,0.0200,163
1150608,00775B,新光投等債15+,81746,2623700,32.17,32.17,32.10,32.10,-0.2600,94
1150608,00783,富邦中証500,144604,4118517,28.47,28.66,28.06,28.06,-1.4200,113
1150608,00830,國泰費城半導體,26956805,2366764251,86.00,88.60,86.00,87.90,-6.0500,29162
1150608,00850,元大臺灣ESG永續,1748995,149327662,84.05,86.60,84.05,86.40,-3.3000,3461
1150608,00851,台新全球AI,15323,1055102,68.50,69.45,68.50,69.45,-2.2500,105
1150608,00852L,國泰美國道瓊正2,159754,5241039,32.80,33.00,32.66,32.77,-1.0200,66
1150608,00861,元大全球未來通訊,456689,40433583,86.65,88.90,86.65,88.30,-4.7500,2130
1150608,00865B,國泰US短期公債,4943918,237269945,47.94,48.07,47.92,48.05,0.1300,1411
1150608,00875,國泰網路資安,602094,29001174,48.12,48.22,47.99,48.01,-1.6100,224
1150608,00876,元大全球5G,299089,26558870,86.00,89.10,86.00,88.70,-5.0500,2191
1150608,00878,國泰永續高股息,142765587,4400040906,30.02,31.17,30.02,31.11,-1.2100,70992
1150608,00881,國泰台灣科技龍頭,24142775,1245841165,50.00,52.55,50.00,52.40,-1.7000,17639
1150608,00882,中信中國高股息,16928606,264462465,15.30,15.76,15.30,15.66,-0.0800,2244
1150608,00885,富邦越南,4828201,88204403,17.79,18.44,17.79,18.21,-0.4400,1732
1150608,00891,中信關鍵半導體,36236563,1209535262,32.30,33.98,32.30,33.76,-1.5600,16480
1150608,00892,富邦台灣半導體,2851611,117259484,40.32,42.01,40.10,41.87,-1.7800,2332
1150608,00893,國泰智能電動車,1437870,63980716,43.90,44.99,43.90,44.43,-2.5800,1421
1150608,00894,中信小資高價30,3021084,139917936,45.00,47.22,44.90,47.22,-1.7700,2607
1150608,00895,富邦未來車,712706,35546013,48.00,50.15,48.00,49.87,-2.3300,914
1150608,00896,中信綠能及電動車,17019285,466522003,27.19,27.78,27.05,27.77,-1.1900,7644
1150608,00897,富邦基因免疫生技,1316377,12825054,9.80,9.80,9.70,9.74,-0.0800,356
1150608,00898,國泰基因免疫革命,275305,2269120,8.30,8.30,8.20,8.23,-0.1800,296
1150608,00899,FT潔淨能源,87329,2423806,27.99,27.99,27.63,27.75,-1.2700,277
1150608,00900,富邦特選高股息30,16088227,298953123,18.18,18.76,18.18,18.70,-1.0800,4232
1150608,00901,永豐智能車供應鏈,482284,21185352,42.86,44.38,42.86,44.38,-1.8100,419
1150608,00902,中信電池及儲能,2316645,34608606,14.68,15.08,14.68,14.88,-0.9700,1155
1150608,00903,富邦元宇宙,744568,16091519,22.70,22.70,21.37,21.60,-1.2700,256
1150608,00904,新光臺灣半導體30,3853134,149424388,37.76,39.56,37.76,39.49,-1.6100,2052
1150608,00905,FT臺灣Smart,3438029,89038309,25.30,26.32,25.30,26.23,-0.9500,2299
1150608,00907,永豐優息存股,1710583,26842473,15.59,15.86,15.51,15.73,-0.5700,814
1150608,00908,富邦入息REITs+,59567,867649,14.59,14.59,14.55,14.56,-0.0300,138
1150608,00909,國泰數位支付服務,4803523,226335407,46.00,47.63,46.00,47.32,-2.3700,2481
1150608,00910,第一金太空衛星,7501897,532141542,70.35,71.50,70.00,70.60,-5.9500,15165
1150608,00911,兆豐洲際半導體,581618,34682812,58.00,60.30,58.00,59.90,-3.7500,2661
1150608,00912,中信臺灣智慧50,1653947,52466320,30.88,32.08,30.85,32.05,-0.7800,692
1150608,00913,兆豐台灣晶圓製造,1945745,89972710,45.30,46.93,45.20,46.70,-2.5300,1477
1150608,00915,凱基優選高股息30,7641514,222981669,28.46,29.42,28.46,29.28,-1.2500,2466
1150608,00916,國泰全球品牌50,9080165,270923649,29.94,30.13,29.00,30.00,0.0000,4154
1150608,00917,中信特選金融,980610,21432808,21.90,21.91,21.70,21.81,-0.1100,482
1150608,00918,大華優利高填息30,129480333,3808286195,29.00,29.70,28.99,29.61,-1.3300,51414
1150608,00919,群益台灣精選高息,287348480,8414672025,28.66,29.65,28.66,29.48,-1.1900,131196
1150608,00920,富邦ESG綠色電力,553514,14223472,25.99,25.99,25.48,25.84,-1.0600,746
1150608,00921,兆豐龍頭等權重,1117277,24804610,21.93,22.34,21.76,22.34,-0.7600,406
1150608,00922,國泰台灣領袖50,21372676,811795817,37.25,38.54,37.24,38.47,-1.2200,14887
1150608,00923,群益台ESG低碳50,10936464,438942504,39.17,40.65,39.17,40.53,-1.4800,5289
1150608,00924,復華S&P500成長,3472624,110634165,31.77,31.99,31.75,31.89,-0.7100,3611
1150608,00926,凱基全球菁英55,1478666,36633698,24.87,24.87,24.71,24.76,-0.2100,435
1150608,00927,群益半導體收益,25661115,934753659,35.76,37.00,35.70,36.90,-2.2300,13196
1150608,00929,復華台灣科技優息,66694214,1846250326,27.12,28.18,27.11,28.08,-1.8600,25084
1150608,00930,永豐ESG低碳高息,2352588,55438279,23.48,23.77,22.66,23.65,-1.3600,695
1150608,00932,兆豐永續高息等權,2084063,35848932,16.95,17.41,16.94,17.30,-0.6500,536
1150608,00934,中信成長高股息,5442040,146506246,26.58,27.19,26.56,27.16,-1.4200,2271
1150608,00935,野村臺灣新科技50,34655563,1967296451,55.75,57.80,55.60,57.50,-2.4000,26108
1150608,00936,台新永續高息中小,4707415,95060617,19.55,20.38,19.55,20.30,-1.0100,764
1150608,00938,凱基優選30,697105,15574172,21.39,22.57,21.39,22.45,-0.6800,281
1150608,00939,統一台灣高息動能,8291642,166174427,19.92,20.22,19.86,20.14,-0.7500,2139
1150608,00940,元大台灣價值高息,47224342,560678311,11.73,12.01,11.73,11.99,-0.5500,8415
1150608,00941,中信上游半導體,2848407,71169445,24.70,25.17,24.51,25.06,-0.9900,1209
1150608,00943,兆豐電子高息等權,514854,10580101,20.44,20.88,20.33,20.85,-1.2400,204
1150608,00944,野村趨勢動能高息,724671,14524975,19.78,20.16,19.78,20.10,-0.9100,345
1150608,00945B,凱基美國非投等債,12037763,173389402,14.33,14.44,14.33,14.43,0.0200,886
1150608,00946,群益科技高息成長,6076196,87492940,14.22,14.60,14.20,14.52,-0.7500,1634
1150608,00947,台新臺灣IC設計,8478077,297870292,34.26,35.87,34.25,35.83,-1.9400,5319
1150608,00949,復華日本龍頭,1216426,24549974,20.52,20.52,20.08,20.16,-0.5700,731
1150608,00951,台新日本半導體,6055838,101187514,16.60,16.86,16.50,16.68,-1.3400,2179
1150608,00952,凱基台灣AI50,7481219,134138955,17.91,18.18,17.68,18.15,-1.0800,2235
1150608,00953B,群益優選非投等債,72570797,691307817,9.51,9.55,9.49,9.55,0.0100,5351
1150608,00954,中信日本半導體,7787285,138951931,17.67,17.98,17.63,17.78,-1.5000,1935
1150608,00956,中信日經高股息,494013,5967863,12.03,12.15,12.03,12.08,-0.1900,263
1150608,00960,野村全球航運龍頭,1563103,27385825,17.41,17.57,17.41,17.55,-0.0100,513
1150608,00961,FT臺灣永續高息,10613305,133541568,12.42,12.71,12.42,12.66,-0.4500,2524
1150608,00962,台新AI優息動能,1785260,25889847,14.45,14.70,14.21,14.68,-0.8900,676
1150608,00963,中信全球高股息,1339492,16744025,12.50,12.54,12.44,12.51,-0.0500,388
1150608,00964,中信亞太高股息,6261062,88255551,14.16,14.36,14.02,14.15,-0.4000,775
1150608,00965,元大航太防衛科技,2496307,60175957,23.94,24.27,23.94,24.16,-0.6400,1924
1150608,00971,野村美國研發龍頭,559659,9300307,16.21,16.70,16.21,16.62,-0.3800,475
1150608,00972,野村日本動能高息,294386,5620506,19.02,19.22,19.02,19.07,-0.1700,73
1150608,009800,中信NASDAQ,2712051,34664413,12.80,12.83,12.74,12.76,-0.4100,1848
1150608,009801,中信美國創新科技,4391749,53136708,12.10,12.18,12.02,12.07,-0.4900,938
1150608,009802,富邦旗艦50,11050374,208269991,18.58,19.15,18.58,19.14,-0.9600,4077
1150608,009803,玉山市值動能50,6673369,141424743,20.67,21.92,20.58,21.78,-0.1500,3590
1150608,009804,聯邦台精彩50,1801463,40180730,21.50,22.59,21.50,22.54,-0.8300,809
1150608,009805,新光美國電力基建,14740032,238410010,16.10,16.29,16.06,16.26,-0.3300,5563
1150608,009808,華南永昌優選50,1264133,37163207,28.80,29.75,28.75,29.62,-1.1000,281
1150608,009809,富邦淨零ESG50,3716651,61002907,16.32,16.89,16.19,16.47,-0.7100,174
1150608,00980A,主動野村臺灣優選,15490913,357283866,22.59,23.68,22.59,23.64,-0.6800,6266
1150608,009810,玉山全球藍籌100,108556,2220118,20.50,20.50,20.37,20.43,-0.3300,145
1150608,009811,統一美國50,3496331,44583647,12.65,12.80,12.64,12.74,-0.2600,1302
1150608,009812,野村日本東證,839260,9976897,11.94,11.98,11.82,11.89,-0.2900,482
1150608,009813,貝萊德標普卓越50,4866386,54230810,11.07,11.18,11.07,11.15,-0.1600,1132
1150608,009816,凱基台灣TOP50,374455363,5442084387,14.18,14.74,14.18,14.68,-0.5100,131213
1150608,009817,國泰日本不動產,3350216,28795132,8.50,8.64,8.50,8.60,0.0400,412
1150608,009818,華南永昌NASDAQxT,568961,10781899,18.90,19.08,18.78,18.98,-0.9400,246
1150608,009819,中信數據及電力,20559367,211388894,10.22,10.35,10.20,10.33,-0.4200,7098
1150608,00981A,主動統一台股增長,410034404,11949458748,28.12,29.90,28.11,29.89,-0.9200,173476
1150608,00981T,平衡凱基雙核收息,4046495,48273317,11.70,12.02,11.70,12.02,-0.1200,605
1150608,009820,元大納斯達克精選,17608237,177368054,10.02,10.12,10.01,10.09,-0.3600,3312
1150608,00982A,主動群益台灣強棒,54856570,1216609129,21.70,22.65,21.68,22.59,-1.1500,20699
1150608,00982D,主動富邦動態入息,883780,8756545,9.92,9.92,9.89,9.91,-0.0300,209
1150608,00982T,平衡兆豐台美動能,117643,1764346,14.85,15.10,14.85,15.09,-0.3800,47
1150608,00983A,主動中信ARK創新,1883122,21370836,11.13,11.42,11.13,11.35,-0.5400,908
1150608,00983D,主動富邦複合收益,1867043,18781317,10.03,10.08,10.03,10.08,-0.0300,272
1150608,00984A,主動安聯台灣高息,12145253,187680609,15.14,15.68,15.14,15.64,-0.6900,5587
1150608,00984D,主動聯博全球非投,10486718,104802558,9.99,10.01,9.98,10.00,-0.0100,1300
1150608,00985A,主動野村台灣50,7558213,158006896,20.29,21.40,20.24,21.37,-0.6300,3600
1150608,00985B,群益ESG投等債0-5,8731221,88498712,10.12,10.15,10.11,10.15,0.0200,1184
1150608,00986A,主動台新龍頭成長,1075831,15679236,13.85,14.67,13.85,14.58,-0.6100,430
1150608,00987A,主動台新優勢成長,7272899,118457338,15.85,16.82,15.85,16.78,-0.6000,2528
1150608,00988A,主動統一全球創新,150737615,3032241797,19.70,20.36,19.68,20.25,-1.2100,54003
1150608,00989A,主動摩根美國科技,2142082,36973319,17.00,17.45,16.91,17.22,-0.9100,642
1150608,00990A,主動元大AI新經濟,110068379,2068752082,18.35,19.10,18.35,18.90,-1.3500,29222
1150608,00991A,主動復華未來50,122886451,2240781374,17.52,18.73,17.52,18.69,-0.5300,38352
1150608,00992A,主動群益科技創新,69710609,1188597153,16.49,17.55,16.48,17.52,-0.4100,20986
1150608,00993A,主動安聯台灣,15434769,194350911,12.16,12.96,12.16,12.92,-0.4900,3949
1150608,00994A,主動第一金台股優,11705029,199455029,16.50,17.46,16.50,17.43,-0.4800,4478
1150608,00995A,主動中信台灣卓越,8468641,141203346,16.04,17.11,16.00,17.09,-0.5300,2659
1150608,00996A,主動兆豐台灣豐收,14128970,199361702,13.74,14.46,13.74,14.44,-0.5500,2916
1150608,00997A,主動群益美國增長,29028064,364308160,12.25,12.68,12.25,12.62,-0.8400,9370
1150608,00999A,主動野村臺灣高息,43838983,468781931,10.47,10.90,10.47,10.90,-0.2900,10742
1150608,01001T,土銀富邦R1,18000,208980,11.60,11.62,11.60,11.62,-0.0200,6
1150608,01002T,土銀國泰R1,10173,143575,14.10,14.10,14.09,14.09,-0.0100,12
1150608,01004T,土銀富邦R2,93000,971100,10.45,10.45,10.43,10.44,-0.0100,54
1150608,01007T,兆豐國泰R2,65000,820800,12.67,12.67,12.61,12.62,-0.0500,52
1150608,01009T,王道圓滿R1,76000,430530,5.62,5.70,5.62,5.67,-0.0700,10
1150608,01010T,京城樂富R1,82274,822451,9.93,10.00,9.93,10.00,0.0000,45
1150608,020000,富邦特選蘋果N,1000,30590,30.59,30.59,30.59,30.59,-2.3900,1
1150608,020011,統一微波高息20N,,,,,,,0.0000,
1150608,020012,富邦行動通訊N,,,,,,,0.0000,
1150608,02001L,富邦蘋果正二N,341000,49910000,146.00,155.85,141.00,155.85,-10.6000,177
1150608,020020,元大台股領航N,19000,511920,26.93,27.27,26.60,27.17,-1.0600,14
1150608,020028,元大特選電動車N,104000,2111200,20.30,20.30,20.30,20.30,-1.0000,3
1150608,020029,元大ESG高股息N,9000,150570,16.63,16.80,16.63,16.80,-1.0900,4
1150608,020030,統一智慧電動車N,74000,1278810,17.14,17.69,17.05,17.64,-0.6800,14
1150608,020031,統一IC設計臺灣N,308000,2987960,9.63,10.00,9.63,9.92,-0.5500,24
1150608,020032,元大綠能N,,,,,,,0.0000,
1150608,020034,元大IC設計N,46000,598530,12.95,13.20,12.94,13.20,-1.1700,12
1150608,020036,元大金融配息N,24000,210420,8.85,8.85,8.66,8.79,-0.2000,13
1150608,020037,元大金融高股息N,31000,298590,9.63,9.69,9.63,9.69,-0.3300,2
1150608,020038,元大ESG配息N,30000,387050,12.84,13.03,12.84,13.03,-0.6300,4
1150608,020039,元大加權N,32000,432430,12.88,13.78,12.88,13.78,-0.5300,9
1150608,1101,台泥,51860722,1231623198,23.85,24.00,23.55,23.85,-0.5500,12584
1150608,1101B,台泥乙特,6497,294012,45.25,45.25,45.25,45.25,-0.0500,10
1150608,1102,亞泥,17810071,602114177,33.70,34.00,33.50,33.75,-0.6500,7837
1150608,1103,嘉泥,419172,5532998,13.30,13.35,13.10,13.20,-0.4000,374
1150608,1104,環泥,1763259,50991532,28.50,29.10,28.40,28.90,-0.5000,1039
1150608,1108,幸福,355100,4843807,13.60,13.70,13.55,13.60,-0.2000,192
1150608,1109,信大,150707,2194679,14.45,14.75,14.45,14.60,-0.2500,274
1150608,1110,東泥,399914,6153195,15.50,15.50,15.15,15.40,-0.6000,189
1150608,1201,味全,453954,5568662,12.10,12.40,12.10,12.30,-0.1500,500
1150608,1203,味王,9583,406234,42.20,42.85,42.20,42.35,-0.5000,132
1150608,1210,大成,9444867,510474665,53.50,54.70,53.20,54.00,-0.4000,4787
1150608,1213,大飲,2002,16866,8.42,8.43,8.42,8.43,0.0000,4
1150608,1215,卜蜂,4304337,496870984,116.00,117.50,114.00,115.00,-4.0000,4180
1150608,1216,統一,12796465,936855718,73.10,74.00,72.40,72.90,-0.9000,6721
1150608,1217,愛之味,882739,8685989,9.87,9.90,9.74,9.86,-0.0600,633
1150608,1218,泰山,1516781,29189457,19.00,19.45,18.90,19.40,0.0500,892
1150608,1219,福壽,719307,8898850,12.25,12.45,12.15,12.45,0.0000,375
1150608,1220,台榮,106641,1254731,11.85,11.85,11.65,11.75,-0.2000,424
1150608,1225,福懋油,785134,23456460,28.70,30.60,28.60,30.35,0.8500,330
1150608,1227,佳格,3878594,109654828,28.40,28.60,28.10,28.30,-0.5500,1562
1150608,1229,聯華,3512189,143109685,40.00,41.10,40.00,40.95,-1.0500,2707
1150608,1231,聯華食,466461,40503831,87.10,87.70,86.00,86.70,-2.3000,764
1150608,1232,大統益,216944,32180007,148.00,149.50,147.50,148.00,-1.5000,425
1150608,1233,天仁,27786,754325,27.10,27.40,27.00,27.40,-0.3000,65
1150608,1234,黑松,270288,9368640,34.90,34.95,34.50,34.50,-0.6500,341
1150608,1235,興泰,55386,2111367,37.55,38.70,36.55,37.60,-1.1000,39
1150608,1236,宏亞,55168,1398619,24.75,25.60,24.75,25.60,0.1000,76
1150608,1256,鮮活果汁-KY,206617,36246285,172.50,179.00,171.00,176.50,-4.5000,2534
1150608,1301,台塑,32845136,1496249710,45.50,46.10,45.15,45.85,-3.0500,16799
1150608,1303,南亞,55665706,5412031344,96.10,98.90,95.20,97.50,-7.0000,32004
1150608,1304,台聚,5356061,67843989,12.65,12.85,12.50,12.80,-0.6000,2146
1150608,1305,華夏,3247234,40856993,12.50,12.85,12.25,12.60,-0.6000,2115
1150608,1307,三芳,2049821,69744328,32.65,34.80,32.60,34.55,0.2500,1304
1150608,1308,亞聚,2224477,29576626,13.05,13.55,13.05,13.40,-0.4500,1050
1150608,1309,台達化,6187330,94708710,15.00,15.65,14.90,15.25,-1.1000,2683
1150608,1310,台苯,3197967,27529308,8.49,8.81,8.39,8.74,-0.2100,1535
1150608,1312,國喬,17866255,246714972,13.50,14.20,13.45,13.65,-0.7500,5570
1150608,1312A,國喬特,,,,,,,0.0000,
1150608,1313,聯成,5454626,59280949,10.75,11.10,10.55,10.90,-0.3500,1510
1150608,1314,中石化,36546385,286869819,7.64,8.04,7.63,7.94,-0.1500,8306
1150608,1315,達新,84319,5198292,61.00,62.00,60.40,61.20,-0.3000,62
1150608,1316,上曜,2493136,25750769,10.05,10.50,10.05,10.45,-0.1500,931
1150608,1319,東陽,8704441,829277243,93.00,97.80,93.00,97.80,-0.1000,6855
1150608,1321,大洋,219112,6343448,29.45,29.45,28.60,29.00,-0.7000,194
1150608,1323,永裕,71873,1423547,20.00,20.00,19.70,19.85,-0.3000,150
1150608,1324,地球,46487,484773,10.55,10.55,10.25,10.40,-0.3000,186
1150608,1325,恆大,831313,21865869,26.00,26.80,25.45,26.35,-0.3000,479
1150608,1326,台化,29772803,1450522121,49.65,50.70,48.00,48.75,-4.0500,16795
