Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
1150605,1337,再生-KY,443977,2240898,5.15,5.15,5.00,5.06,-0.0700,282
1150605,1338,廣華-KY,298376,5157859,17.45,17.50,16.90,17.45,0.3500,249
1150605,1339,昭輝,171698,7442019,43.80,43.80,43.00,43.50,-0.3000,198
1150605,1340,勝悅-KY,352468,2067076,6.01,6.01,5.80,5.95,0.0200,245
1150605,1341,富林-KY,5043,319222,63.50,63.50,63.00,63.50,0.0000,8
1150605,1342,八貫,1384759,141652024,100.50,104.00,100.50,104.00,3.5000,1528
1150605,1402,遠東新,71493771,1979186419,27.75,28.10,27.20,27.55,0.0000,14102
1150605,1409,新纖,44948938,1143178367,26.10,27.10,24.60,26.15,-1.1500,20307
1150605,1410,南染,50280,1313597,26.70,26.70,25.85,25.85,-0.8500,76
1150605,1413,宏洲,28768,273855,9.68,9.72,9.47,9.50,-0.1800,11
1150605,1414,東和,345630,5688466,16.00,16.90,15.85,16.90,0.8000,345
1150605,1416,廣豐,414277,4850606,11.85,11.85,11.65,11.70,-0.1000,214
1150605,1417,嘉裕,354552,3012256,8.43,8.58,8.38,8.54,0.1000,209
1150605,1418,東華,10865,201694,18.75,18.75,18.40,18.65,-0.1500,31
1150605,1419,新紡,111247,7407435,66.60,67.60,65.50,67.10,0.5000,159
1150605,1423,利華,60002,2629401,43.90,44.00,43.75,43.75,0.0000,64
1150605,1432,大魯閣,561834,9702598,17.15,17.40,17.10,17.20,0.1000,650
1150605,1434,福懋,2844292,47128887,16.90,16.90,16.30,16.60,-0.3000,1220
1150605,1436,華友聯,260920,11978527,46.35,46.35,45.70,45.70,-0.7000,258
1150605,1437,勤益控,55251,1608884,29.10,29.25,29.00,29.15,-0.1000,59
1150605,1438,三地開發,161858,3339640,20.30,21.10,20.25,20.60,0.3000,120
1150605,1439,雋揚,17300,437649,25.35,25.50,25.20,25.50,-0.2000,16
1150605,1440,南紡,10042672,143126652,14.65,14.70,13.85,14.25,-0.4000,3567
1150605,1441,大東,52992,504802,9.60,9.60,9.48,9.50,-0.1000,104
1150605,1442,名軒,811585,22626018,27.80,28.25,27.30,27.30,-0.4500,489
1150605,1443,立益物流,72507,1926118,26.55,27.10,26.10,27.00,0.6000,68
1150605,1444,力麗,4225906,29104726,7.15,7.15,6.70,6.85,-0.3100,1420
1150605,1445,大宇,56579,658618,11.60,11.70,11.60,11.65,0.0500,39
1150605,1446,宏和,274555,4582971,16.65,16.75,16.60,16.60,-0.1500,192
1150605,1447,力鵬,2679435,17263748,6.58,6.69,6.30,6.41,-0.1700,941
1150605,1449,佳和,872914,11823608,13.65,13.85,13.40,13.55,-0.0500,980
1150605,1451,年興,115399,1937545,16.80,16.85,16.70,16.80,0.0000,106
1150605,1452,宏益,89770,985765,10.95,11.05,10.90,11.05,0.1000,55
1150605,1453,大將,51796,587739,11.45,11.50,11.20,11.40,-0.1000,135
1150605,1454,台富,33453,435810,13.05,13.10,12.85,13.05,0.1000,79
1150605,1455,集盛,1222395,11168259,9.35,9.35,9.03,9.10,-0.2300,739
1150605,1456,怡華,217238,3083537,14.30,14.55,13.85,14.45,0.6000,170
1150605,1457,宜進,1087462,16877426,15.75,15.80,15.05,15.50,-0.0500,478
1150605,1459,聯發,202227,2368910,11.90,11.90,11.70,11.75,-0.0500,64
1150605,1460,宏遠,931254,6916205,7.54,7.54,7.30,7.42,-0.1100,403
1150605,1463,強盛新,75547,1339935,17.85,17.95,17.60,17.70,-0.2000,212
1150605,1464,得力,736537,7817272,10.75,10.85,10.55,10.60,-0.1000,383
1150605,1465,偉全,218934,2709079,12.50,12.50,12.25,12.45,0.1000,215
1150605,1466,聚隆,169512,2409015,14.40,14.50,13.95,14.50,0.1000,152
1150605,1467,南緯,255061,1966825,7.71,7.80,7.52,7.71,0.0000,247
1150605,1468,昶和,64000,763350,12.00,12.10,11.80,12.05,-0.1000,44
1150605,1470,大統新創,21000,470400,22.40,22.40,22.40,22.40,0.2000,2
1150605,1471,首利,907180,10421290,11.80,11.80,11.30,11.45,-0.3500,421
1150605,1472,三洋實業,168805,15260352,89.90,90.50,89.90,90.10,-0.9000,121
1150605,1473,台南,89265,1901997,21.50,21.50,21.20,21.30,-0.3000,160
1150605,1474,弘裕,387896,4140696,10.20,10.95,10.20,10.55,0.1500,253
1150605,1475,業旺,25356,655095,25.55,26.20,25.50,25.95,-0.1000,36
1150605,1476,儒鴻,1395454,497981590,359.50,364.00,353.00,355.50,-8.0000,2049
1150605,1477,聚陽,2479120,567828821,233.00,234.00,226.50,228.00,-2.0000,3198
1150605,1503,士電,27220179,6779801314,268.00,269.50,241.50,241.50,-26.5000,26342
1150605,1504,東元,102441046,8255343441,85.60,86.10,78.30,78.40,-8.6000,69652
1150605,1506,正道,520808,5389688,10.45,10.65,10.20,10.20,-0.1000,230
1150605,1512,瑞利,160391,1151644,7.29,7.58,7.07,7.08,-0.2100,117
1150605,1513,中興電,40328422,6996611623,187.00,187.50,169.00,170.50,-16.5000,35334
1150605,1514,亞力,13749295,1893021914,145.50,145.50,135.00,135.00,-14.5000,13529
1150605,1515,力山,7961635,213529092,27.80,27.80,25.15,26.30,1.0000,3779
1150605,1516,川飛,19570,411959,21.00,21.05,21.00,21.00,-0.5000,42
1150605,1517,利奇,404599,4270497,10.85,10.85,10.40,10.45,-0.3500,380
1150605,1519,華城,7358593,6378328213,914.00,921.00,841.00,851.00,-59.0000,20532
1150605,1521,大億,105318,2873449,27.50,28.05,26.85,27.70,0.2000,73
1150605,1522,堤維西,848771,27346898,32.80,32.80,32.05,32.10,-0.7000,970
1150605,1522A,堤維西甲特,2000,100400,50.20,50.20,50.20,50.20,0.2000,1
1150605,1524,耿鼎,1247770,40408658,32.50,32.95,32.00,32.30,-0.4500,1849
1150605,1525,江申,16347,1075109,65.90,66.50,65.30,66.50,0.6000,36
1150605,1526,日馳,102185,1558540,15.40,15.40,15.15,15.25,-0.1500,87
1150605,1527,鑽全,319578,10700789,33.60,34.00,33.30,33.40,-0.2000,436
1150605,1528,恩德,8150676,229296221,29.00,29.60,27.50,27.80,-1.2000,6184
1150605,1529,樂事綠能,1374779,31939698,24.05,24.15,22.70,23.05,-1.1500,1042
1150605,1530,亞崴,237789,7683311,33.20,33.20,32.05,32.05,-1.1500,249
1150605,1531,高林股,604601,7884427,13.15,13.25,12.80,13.15,0.2000,234
1150605,1532,勤美,952947,21235503,22.20,22.45,22.10,22.40,0.2000,520
1150605,1533,車王電,1040389,41514724,38.35,41.00,38.00,39.90,1.6000,913
1150605,1535,中宇,189174,9739366,52.10,52.90,50.80,51.10,-1.3000,228
1150605,1536,和大,2336561,118470019,50.80,51.80,50.10,50.50,-0.5000,1704
1150605,1537,廣隆,153380,19730235,128.50,130.00,127.50,128.50,0.0000,200
1150605,1538,正峰,2378,28171,12.00,12.00,12.00,12.00,0.3000,12
1150605,1539,巨庭,114400,1883307,16.60,16.60,16.35,16.35,-0.2000,82
1150605,1540,喬福,799666,18244279,23.30,23.65,22.50,22.60,-0.4500,446
1150605,1541,錩泰,78138,1741342,22.00,23.00,21.65,22.35,0.1500,66
1150605,1558,伸興,45103,4129375,91.60,91.80,91.20,91.80,-0.1000,97
1150605,1560,中砂,1136132,799525576,715.00,715.00,694.00,698.00,-18.0000,2676
1150605,1563,巧新,905197,58742513,66.00,66.00,63.40,65.30,-1.0000,761
1150605,1568,倉佑,548746,23320065,40.60,44.70,40.60,43.80,-1.2500,439
1150605,1582,信錦,4744985,497688570,107.00,110.50,102.00,103.50,-4.0000,4006
1150605,1583,程泰,41146,2268697,55.90,56.20,54.30,55.20,1.0000,51
1150605,1587,吉茂,750144,22857175,29.90,31.30,29.70,30.30,0.2500,556
1150605,1590,亞德客-KY,469080,611138705,1280.00,1330.00,1260.00,1320.00,10.0000,1037
1150605,1597,直得,2756062,464290449,169.50,174.00,165.00,167.50,-5.0000,2804
1150605,1598,岱宇,637173,13575650,20.95,21.45,20.95,21.30,0.4500,390
1150605,1603,華電,678338,22388455,33.75,33.80,32.75,32.90,-0.8500,557
1150605,1604,聲寶,231787,5467315,23.70,23.70,23.50,23.50,-0.2000,240
1150605,1605,華新,70754422,2788700387,41.30,41.30,38.25,39.55,-2.0500,30428
1150605,1608,華榮,14595015,532096167,38.05,38.70,35.45,36.10,-2.7000,7512
1150605,1609,大亞,23436346,934714328,42.35,42.70,38.90,39.10,-3.9000,14838
1150605,1611,中電,10935160,153425676,15.00,15.00,13.50,14.10,-0.9000,4589
1150605,1612,宏泰,3772327,148715679,40.15,40.15,38.90,39.50,-1.1500,2414
1150605,1614,三洋電,44280,1464670,33.25,33.30,32.90,32.95,-0.4500,64
1150605,1615,大山,279464,12794421,46.55,46.55,45.50,45.65,-0.9000,247
1150605,1616,億泰,2317442,54360557,24.30,24.35,23.00,23.25,-1.7000,1442
1150605,1617,榮星,394640,6539183,16.60,16.80,16.20,16.70,0.0000,292
1150605,1618,合機,2144475,91235075,44.20,44.20,41.85,42.00,-2.2500,1571
1150605,1623,大東電,362844,83412485,239.00,239.00,226.00,229.00,-9.5000,546
1150605,1626,艾美特-KY,251806,2530027,10.00,10.15,9.99,10.05,0.0000,142
1150605,1702,南僑,368316,11531827,31.15,31.40,31.10,31.40,0.1500,315
1150605,1707,葡萄王,294589,29978245,102.00,102.50,101.00,101.50,-0.5000,378
1150605,1708,東鹼,42986218,2082770991,47.00,49.95,46.60,49.10,1.4500,24147
1150605,1709,和益,1375732,27789259,20.45,20.50,20.00,20.20,-0.5000,751
1150605,1710,東聯,18116621,282028414,15.60,16.00,14.90,15.70,0.3000,5310
1150605,1711,永光,12252220,569927456,48.05,48.05,44.75,47.45,-0.6000,7806
1150605,1712,興農,995776,39268778,39.60,39.60,39.30,39.30,-0.2500,754
1150605,1713,國化,232311,11483798,49.80,49.80,49.05,49.55,-0.2500,145
1150605,1714,和桐,64868308,730411122,12.10,12.15,10.90,11.50,-0.6000,14156
1150605,1717,長興,22850591,1726337035,75.30,78.20,72.10,77.40,1.0000,15874
1150605,1718,中纖,205424843,1956879317,9.89,10.20,8.72,9.85,0.1700,56416
1150605,1720,生達,496903,31358419,63.10,63.60,62.80,63.10,0.1000,371
1150605,1721,三晃,2274014,61207876,27.50,28.00,26.25,26.80,-0.8500,1565
1150605,1722,台肥,5612069,270378679,48.60,48.65,47.60,48.25,0.2000,2758
1150605,1723,中碳,928665,79502432,86.00,87.00,84.80,85.30,-1.2000,961
1150605,1725,元禎,175006,5730081,33.20,33.55,31.90,33.55,0.3500,163
1150605,1726,永記,70452,5580406,79.90,79.90,78.90,79.10,-0.1000,74
1150605,1727,中華化,6545609,607909382,91.00,95.80,89.80,93.00,2.0000,5258
1150605,1730,花仙子,59537,3147329,53.00,53.00,52.80,52.80,-0.4000,58
1150605,1731,美吾華,116776,2532464,21.80,21.80,21.60,21.70,0.0000,99
1150605,1732,毛寶,307402,8207860,27.00,27.50,26.35,26.50,-0.4000,220
1150605,1733,五鼎,357071,11009400,31.20,31.35,30.65,30.80,0.0000,314
1150605,1734,杏輝,445766,14011680,31.45,31.55,31.25,31.45,0.1000,358
1150605,1735,日勝化,438149,11018469,26.10,26.10,24.45,25.25,-0.7000,355
1150605,1736,喬山,528284,58011056,111.50,111.50,108.50,110.50,-1.0000,615
1150605,1737,臺鹽,115816,3674223,31.80,31.80,31.60,31.75,0.0500,125
1150605,1752,南光,128271,4354566,34.00,35.00,33.60,33.70,0.1500,110
1150605,1760,寶齡富錦,262150,16095403,61.70,61.90,60.80,61.30,0.1000,246
1150605,1762,中化生,3849011,168238237,41.60,44.75,41.60,42.30,1.6000,2988
1150605,1773,勝一,786823,138136248,178.00,178.50,174.00,175.00,-3.5000,1094
1150605,1776,展宇,169436,3131087,18.75,18.75,18.30,18.50,-0.3000,89
1150605,1783,和康生,215534,8652394,39.80,40.80,39.50,40.00,0.2000,284
1150605,1786,科妍,207142,11447843,55.70,56.00,54.70,55.10,0.2000,220
1150605,1789,神隆,804382,16249951,20.50,20.55,20.05,20.10,-0.3000,459
1150605,1795,美時,2539516,507906847,202.00,206.00,197.00,198.50,-2.5000,2974
1150605,1802,台玻,54773961,3655692705,68.50,68.50,65.00,67.60,-1.3000,35604
1150605,1805,寶徠,1110243,12171335,10.90,11.60,10.90,11.05,-1.0500,701
1150605,1806,冠軍,602925,4966661,8.33,8.33,8.12,8.20,-0.1300,417
1150605,1808,潤隆,1628101,51611323,31.70,32.15,31.10,31.60,-0.1000,1044
1150605,1809,中釉,25658588,1515849299,57.90,61.20,56.50,59.60,1.1000,16323
1150605,1810,和成,23846581,536312179,22.10,22.60,21.85,22.60,2.0500,7381
1150605,1817,凱撒衛,13468,533147,39.50,39.85,39.50,39.60,-0.1000,19
1150605,1903,士紙,304600,14973663,50.30,50.30,48.80,48.90,-1.4000,339
1150605,1904,正隆,17508718,380459681,21.90,22.90,20.80,21.90,-0.4000,10245
1150605,1905,華紙,17669865,230673716,13.40,13.55,12.65,13.05,-0.9500,6593
1150605,1906,寶隆,1001720,12571556,12.55,12.55,12.55,12.55,1.1000,345
1150605,1907,永豐餘,3605006,94438247,26.45,26.65,25.50,26.05,-0.3500,1795
1150605,1909,榮成,7808525,75807130,9.75,9.87,9.55,9.74,-0.1900,2842
1150605,2002,中鋼,52447615,1010141001,19.35,19.40,19.10,19.30,0.0500,16832
1150605,2002A,中鋼特,13510,518675,38.40,38.40,38.35,38.40,0.0500,16
1150605,2006,東和鋼鐵,1611825,107848242,67.60,67.70,66.50,67.00,-0.4000,1397
1150605,2007,燁興,309747,2413850,7.88,7.88,7.74,7.75,-0.2000,207
1150605,2008,高興昌,88074,2646492,30.00,30.30,30.00,30.30,0.3000,44
1150605,2009,第一銅,6662602,279744024,42.95,43.00,41.35,42.00,-2.5000,6323
1150605,2010,春源,1761427,42583424,24.05,24.35,23.95,24.25,0.1500,790
1150605,2012,春雨,43986,641354,14.65,14.70,14.55,14.60,-0.1500,38
1150605,2013,中鋼構,107045,4629067,43.80,43.80,43.10,43.35,0.0500,143
1150605,2014,中鴻,6357484,117974966,18.75,18.85,18.35,18.75,0.0500,2203
1150605,2015,豐興,311571,19317054,62.50,62.50,61.70,62.00,-1.0000,283
1150605,2017,官田鋼,726246,6996075,9.83,9.83,9.54,9.63,-0.2300,710
1150605,2020,美亞,441334,9550069,21.90,21.90,21.50,21.60,-0.2500,352
1150605,2022,聚亨,949708,7572522,8.05,8.05,7.88,8.02,-0.0600,453
1150605,2023,燁輝,1414529,19678215,13.90,14.05,13.75,13.95,0.0500,697
1150605,2024,志聯,7107,99341,14.00,14.00,13.95,14.00,-0.0500,26
1150605,2025,千興,2025762,26464016,12.35,13.40,12.30,13.40,1.2000,1276
1150605,2027,大成鋼,22945418,1001930092,44.50,44.50,43.35,43.80,-0.3000,8969
1150605,2028,威致,148457,2537240,17.35,17.40,16.95,17.00,-0.3000,110
1150605,2029,盛餘,302435,6318860,20.75,21.00,20.70,20.90,0.0000,224
1150605,2030,彰源,1187509,21823057,18.75,18.75,18.15,18.50,-0.1500,640
1150605,2031,新光鋼,2247039,96801044,42.95,43.40,42.35,43.35,0.3500,1389
1150605,2032,新鋼,663300,11985914,18.30,18.30,17.85,18.30,0.0000,383
1150605,2033,佳大,132535,2066577,15.65,15.70,15.40,15.60,-0.3500,58
1150605,2034,允強,1961796,39779828,20.45,20.50,20.00,20.50,0.2000,745
1150605,2038,海光,579857,8191458,14.35,14.50,14.00,14.10,-0.2000,323
1150605,2049,上銀,7178751,2478154740,351.00,355.00,340.50,345.00,-13.0000,10277
1150605,2059,川湖,1330055,7179872775,5250.00,5805.00,4945.00,5620.00,270.0000,7286
1150605,2062,橋椿,221780,4285124,19.55,19.55,19.20,19.25,-0.4000,175
1150605,2069,運錩,930190,18699276,20.30,20.35,19.85,20.35,0.5000,448
1150605,2072,世紀風電,1736728,341916642,204.00,207.00,190.50,195.00,-4.0000,6526
1150605,2101,南港,1434145,45949343,32.30,32.40,31.75,31.90,-0.5500,1119
1150605,2102,泰豐,348997,6295767,18.20,18.20,17.85,18.15,-0.0500,238
1150605,2103,台橡,7037783,150494295,22.25,22.25,20.90,21.70,-0.5500,3221
1150605,2104,國際中橡,4102069,44438404,11.25,11.25,10.65,10.90,-0.3000,1501
1150605,2105,正新,39167664,1339951136,34.50,34.90,33.20,34.10,-0.4500,12523
1150605,2106,建大,1419643,25578161,18.40,18.40,17.85,18.05,-0.3500,928
1150605,2107,厚生,246132,6389015,25.90,26.10,25.85,26.00,-0.0500,162
1150605,2108,南帝,13801843,438595320,32.20,32.70,30.85,32.15,1.2500,6506
1150605,2109,華豐,201514,2928868,14.70,14.70,14.45,14.55,-0.1000,128
1150605,2114,鑫永銓,271665,25128004,91.50,93.90,90.80,93.50,2.1000,223
1150605,2115,六暉-KY,87990,1934793,21.90,22.15,21.90,22.00,0.0500,56
1150605,2201,裕隆,3257655,92908952,28.75,28.90,28.05,28.70,-0.1000,1963
1150605,2204,中華,2066796,116562183,56.40,56.80,55.40,56.60,0.5000,1397
1150605,2206,三陽工業,1501843,94946081,62.90,63.50,62.90,63.30,0.4000,816
1150605,2207,和泰車,1145159,566619383,482.00,502.00,482.00,495.00,9.5000,2220
1150605,2208,台船,4199377,75989898,18.15,18.40,17.90,18.35,0.2000,1949
1150605,2211,長榮鋼,622644,58677519,94.60,94.90,93.80,93.80,-0.8000,594
1150605,2227,裕日車,38923,1946203,50.00,50.10,49.95,49.95,-0.3500,175
1150605,2228,劍麟,240159,20656667,85.50,87.00,85.00,86.30,0.8000,218
1150605,2231,為升,405829,40612186,102.00,102.00,99.10,100.50,-1.5000,479
1150605,2233,宇隆,1196297,373041846,319.00,323.00,306.00,311.00,-5.5000,1835
1150605,2236,百達-KY,298947,41213776,136.00,140.00,135.00,140.00,4.0000,249
1150605,2239,英利-KY,95551,2343892,25.05,25.05,24.20,24.35,-0.6500,85
1150605,2241,艾姆勒,3727155,128343040,32.50,35.40,31.85,35.40,3.2000,1743
1150605,2243,宏旭-KY,1848401,51899733,27.55,29.10,27.55,28.05,-1.6000,1377
1150605,2247,汎德永業,142869,32877750,235.00,235.00,228.00,231.50,-3.0000,322
1150605,2248,華勝-KY,61300,3537708,57.60,58.00,57.10,57.50,-0.2000,53
1150605,2250,IKKA-KY,111955,7266463,66.10,66.50,63.80,64.50,-1.5000,222
1150605,2254,巨鎧精密-創,34001,2193165,64.50,64.60,64.50,64.50,0.8000,13
1150605,2258,鴻華先進-創,828983,26197462,32.30,32.30,31.25,31.30,-0.9000,503
1150605,2301,光寶科,45960476,10798894993,247.00,249.00,229.50,230.00,-18.5000,54045
1150605,2302,麗正,1579972,53041549,35.00,35.00,31.70,33.80,-0.9500,1132
1150605,2303,聯電,377903061,49094389941,127.00,133.00,125.00,131.50,6.5000,165571
1150605,2305,全友,3673522,81441183,22.35,22.90,21.35,22.50,-0.0500,2114
1150605,2308,台達電,12283892,28537634292,2380.00,2380.00,2275.00,2300.00,-125.0000,87248
1150605,2312,金寶,67007859,2617372114,40.00,40.70,37.50,39.30,-1.7500,30887
1150605,2313,華通,64234821,16701436635,267.00,272.00,251.00,259.00,-6.5000,69440
1150605,2314,台揚,336446,5275789,16.65,16.65,15.20,15.80,-0.9500,249
1150605,2316,楠梓電,10573085,1764684164,162.00,171.00,161.50,167.00,7.0000,8086
1150605,2317,鴻海,93158859,26506350945,290.50,292.50,278.00,284.50,-8.5000,105075
1150605,2321,東訊,12113,167824,14.00,14.00,13.80,13.80,-0.8500,12
1150605,2323,中環,21135679,251587134,12.20,12.35,11.65,11.90,-0.2500,5227
1150605,2324,仁寶,194674146,7901380328,40.70,41.80,39.10,41.40,-0.9500,77848
1150605,2327,國巨*,29037062,21174694565,708.00,778.00,670.00,769.00,26.0000,60281
1150605,2328,廣宇,11752119,657298854,57.00,57.50,54.60,56.00,-1.9000,7763
1150605,2329,華泰,9960719,555677465,57.70,57.70,54.50,56.30,-1.7000,6734
1150605,2330,台積電,43403895,102970368110,2395.00,2405.00,2350.00,2365.00,-20.0000,364351
1150605,2331,精英,3920752,88705563,23.10,23.15,22.25,22.70,-0.6500,2158
1150605,2332,友訊,4136724,67509184,16.50,16.65,16.05,16.30,-0.2500,1799
1150605,2337,旺宏,54586699,7910832841,148.00,150.00,141.00,150.00,-6.5000,56488
1150605,2338,光罩,4843518,248894448,52.50,53.40,50.00,51.40,-1.3000,3320
1150605,2340,台亞,4443323,158890206,37.10,37.10,34.70,35.65,-1.4500,3139
1150605,2342,茂矽,8124688,338402066,43.05,43.30,40.00,41.40,-1.6500,5491
1150605,2344,華邦電,228440187,37434581948,169.00,172.50,162.00,162.00,-17.5000,170132
1150605,2345,智邦,2517690,6263856840,2460.00,2545.00,2430.00,2490.00,-20.0000,6477
1150605,2347,聯強,15802966,1417114606,89.70,91.00,88.00,88.30,-1.6000,9886
1150605,2348,海悅,537210,39194353,73.70,73.70,72.10,72.40,-1.9000,550
1150605,2348A,海悅甲特,49248,1854948,37.75,37.80,37.60,37.75,-0.1000,15
1150605,2349,錸德,14444986,203049721,14.35,14.90,13.75,14.00,-0.9000,4472
1150605,2351,順德,5867962,1184165131,201.50,207.50,196.00,200.50,-10.5000,6323
1150605,2352,佳世達,26702502,840996295,33.50,33.65,30.90,31.10,-3.1500,27638
1150605,2353,宏碁,87069286,3302880083,38.10,38.70,37.05,38.40,-0.7000,41559
1150605,2354,鴻準,11897761,720422619,61.60,62.00,59.70,60.60,-1.7000,7744
1150605,2355,敬鵬,13645244,753765353,55.90,57.30,53.80,55.40,-1.0000,8828
1150605,2356,英業達,113333484,8668324319,76.50,79.20,73.20,76.80,-1.0000,67792
1150605,2357,華碩,7938907,7116792541,910.00,927.00,875.00,900.00,8.0000,12916
1150605,2359,所羅門,15353870,2259268406,143.00,153.00,141.50,142.00,-1.0000,13690
1150605,2360,致茂,2347549,6067230100,2645.00,2660.00,2470.00,2565.00,-55.0000,5075
1150605,2362,藍天,2141595,100441249,47.80,47.80,46.10,46.95,-1.4000,1730
1150605,2363,矽統,9558851,599355716,62.60,64.00,61.30,62.50,-0.6000,6167
1150605,2364,倫飛,1062163,81071336,80.80,80.80,74.60,76.10,-4.5000,1187
1150605,2365,昆盈,6314393,230990823,36.20,38.00,35.70,36.00,-0.6500,3993
1150605,2367,燿華,35579862,2230750896,61.50,64.90,61.10,63.10,1.1000,20719
1150605,2368,金像電,5359587,7024663220,1290.00,1350.00,1270.00,1315.00,-35.0000,10218
1150605,2369,菱生,10572193,363292872,35.15,35.20,33.30,34.90,-0.3500,6383
1150605,2371,大同,29509725,906111621,32.00,32.20,30.20,30.30,-1.7500,14197
1150605,2373,震旦行,26400,1542999,59.00,59.00,58.30,58.30,-0.5000,62
1150605,2374,佳能,15546534,1258898321,80.90,83.30,79.50,79.70,-1.2000,10722
1150605,2375,凱美,3597799,528839840,142.50,156.00,132.00,156.00,11.0000,4735
1150605,2376,技嘉,17414787,6382991049,370.00,375.00,358.50,369.00,-5.0000,18577
1150605,2377,微星,30129932,4207257279,138.50,142.50,135.50,141.50,1.5000,22097
1150605,2379,瑞昱,8952924,5721538127,629.00,660.00,605.00,643.00,19.0000,11079
1150605,2380,虹光,262737,1511602,5.94,5.94,5.70,5.70,-0.2600,250
1150605,2382,廣達,69275731,26800935999,392.50,395.50,375.00,390.50,-13.5000,63570
1150605,2383,台光電,2909896,14022518030,4780.00,5025.00,4545.00,4885.00,55.0000,19394
1150605,2385,群光,6144936,886452445,144.00,146.50,141.50,143.00,-3.5000,5033
1150605,2387,精元,662118,27867585,42.30,42.50,41.60,42.45,0.1500,478
1150605,2388,威盛,10466264,729425454,73.40,74.00,68.30,68.90,-4.4000,8329
1150605,2390,云辰,2848732,35255153,13.00,13.05,12.05,12.10,-1.0000,1476
1150605,2392,正崴,2462617,100538302,41.70,41.80,40.35,40.70,-1.3000,1847
1150605,2393,億光,2955637,194956979,67.00,67.40,65.00,66.00,-0.7000,2458
1150605,2395,研華,5250790,2626871308,511.00,515.00,493.00,496.00,-26.0000,8802
1150605,2397,友通,991872,63503020,65.30,65.30,63.20,64.10,-1.3000,682
1150605,2399,映泰,5732946,278058010,49.20,49.70,47.40,48.75,-1.0000,3378
1150605,2401,凌陽,6301964,172351716,28.00,28.15,26.70,27.45,-0.6500,3701
1150605,2402,毅嘉,7255287,484956172,68.90,69.00,65.60,66.30,-3.0000,5578
1150605,2404,漢唐,6169316,7589442720,1210.00,1280.00,1190.00,1205.00,-25.0000,13839
1150605,2405,輔信,15464961,315771969,20.05,21.20,19.95,20.50,0.2500,6454
1150605,2406,國碩,26786941,944082841,37.80,38.75,34.65,34.65,-3.8500,17045
1150605,2408,南亞科,121599979,43896148267,370.00,374.00,355.50,360.00,-35.0000,130112
1150605,2409,友達,607774938,16622717101,28.00,28.40,26.35,27.10,-2.1500,176278
1150605,2412,中華電,11585954,1634892701,141.00,142.00,140.00,141.00,-0.5000,6148
1150605,2413,環科,1779899,90950815,51.60,52.10,50.20,51.10,-1.6000,1514
1150605,2414,精技,624948,33081487,53.90,54.00,52.30,52.80,-0.5000,403
1150605,2415,錩新,185533,5136965,27.65,28.00,27.25,27.70,-0.2000,116
1150605,2417,圓剛,1826246,88509184,48.40,49.45,47.65,48.80,0.0000,1392
1150605,2419,仲琦,2015230,61568698,31.60,31.60,30.05,30.45,-0.8000,1368
1150605,2420,新巨,591190,38433432,65.30,65.40,64.20,65.20,-0.1000,535
1150605,2421,建準,5382359,880594706,168.00,170.00,161.00,161.50,-7.0000,5577
1150605,2423,固緯,283987,21764852,80.60,80.60,75.60,76.10,-2.7000,269
1150605,2424,隴華,90407,1151222,13.20,13.20,12.55,12.75,-0.6000,73
1150605,2425,承啟,586069,20521241,35.75,35.75,34.30,35.45,-0.3000,469
1150605,2426,鼎元,13575046,929766363,72.10,72.50,65.50,68.80,-3.3000,9368
1150605,2427,三商電,1998313,47648557,23.75,24.40,23.60,23.65,0.1500,1308
1150605,2428,興勤,3351311,921504514,263.00,287.00,257.00,283.00,18.0000,4306
1150605,2429,銘旺科,270648,12098808,45.30,45.40,43.70,44.70,0.5000,309
1150605,2430,燦坤,128199,2421102,19.05,19.15,18.75,18.90,-0.2000,148
1150605,2431,聯昌,578055,6367849,11.25,11.35,10.75,11.05,-0.1000,282
1150605,2432,倚天酷碁-創,188260,5375076,28.80,29.30,28.30,28.50,0.5000,120
1150605,2433,互盛電,37545,1666845,45.20,45.20,44.25,44.30,-0.2500,47
1150605,2434,統懋,66404,2329373,36.60,36.60,34.20,35.20,-0.3500,94
1150605,2436,偉詮電,4215474,296977389,71.60,71.60,68.60,71.40,-0.4000,3534
1150605,2438,翔耀,463527,11411116,25.55,25.55,24.10,24.15,-1.8000,358
1150605,2439,美律,2164161,198222632,92.00,92.40,90.90,91.90,-0.7000,1858
1150605,2440,太空梭,12956274,265228591,22.55,22.55,18.45,18.45,-2.0500,4317
1150605,2441,超豐,7320562,963279477,135.00,135.00,128.50,131.50,-5.0000,6681
1150605,2442,新美齊,4321585,85510924,19.85,20.05,19.50,19.90,0.3000,1639
1150605,2444,兆勁,921543,12373594,13.50,13.75,13.15,13.50,0.0000,402
1150605,2449,京元電子,28827200,8893792545,317.50,317.50,300.50,309.50,-12.5000,58067
1150605,2450,神腦,342494,10594518,31.00,31.20,30.60,30.90,-0.4000,394
1150605,2451,創見,10889837,3546149568,349.00,349.00,321.50,321.50,-35.5000,13248
1150605,2453,凌群,862920,52166129,60.80,61.20,59.90,60.50,-0.5000,657
1150605,2454,聯發科,11919031,51177162335,4360.00,4430.00,4130.00,4300.00,-130.0000,102559
1150605,2455,全新,2141199,816485632,390.00,399.00,374.00,399.00,-3.0000,4223
